entry,exit,total_return,annualized,max_dd,trades,win_rate,calmar
双均线金叉&唐奇安突破&均线多头排列&量价突破,移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,44.4,3.5,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&均线多头排列&量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&均线多头排列&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线,56.27,4.27,-35.06,36,38.89,0.12
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR,83.51,5.86,-30.9,28,42.86,0.19
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈,16.53,1.44,-49.11,17,41.18,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,唐奇安下轨,79.85,5.66,-34.65,31,35.48,0.16
双均线金叉/唐奇安突破/MACD金叉/量价突破,双均线死叉,16.44,1.44,-48.66,40,40.0,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR,52.37,4.03,-35.06,37,40.54,0.11
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR,91.87,6.3,-30.9,27,40.74,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/移动止盈,54.5,4.16,-35.06,37,40.54,0.12
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&移动止盈,24.12,2.05,-49.11,16,43.75,0.04
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/唐奇安下轨,56.27,4.27,-35.06,36,38.89,0.12
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&唐奇安下轨,79.85,5.66,-34.65,31,35.48,0.16
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&双均线死叉,36.29,2.95,-58.25,32,28.12,0.05
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/移动止盈,83.51,5.86,-30.9,28,42.86,0.19
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&移动止盈,16.53,1.44,-49.11,17,41.18,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/唐奇安下轨,76.3,5.46,-34.65,32,37.5,0.16
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&唐奇安下轨,72.74,5.26,-34.23,27,40.74,0.15
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/双均线死叉,49.8,3.86,-13.64,41,43.9,0.28
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&双均线死叉,74.66,5.37,-50.23,27,33.33,0.11
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈/唐奇安下轨,72.95,5.27,-34.65,32,34.38,0.15
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈&唐奇安下轨,18.85,1.63,-50.09,16,43.75,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈/双均线死叉,0.93,0.09,-37.57,41,36.59,0.0
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈&双均线死叉,44.34,3.5,-51.69,16,37.5,0.07
双均线金叉/唐奇安突破/MACD金叉/量价突破,唐奇安下轨/双均线死叉,32.78,2.69,-18.06,42,42.86,0.15
双均线金叉/唐奇安突破/MACD金叉/量价突破,唐奇安下轨&双均线死叉,66.66,4.91,-53.41,26,26.92,0.09
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈,52.37,4.03,-35.06,37,40.54,0.11
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈,24.12,2.05,-49.11,16,43.75,0.04
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/唐奇安下轨,52.37,4.03,-35.06,37,40.54,0.11
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&唐奇安下轨,72.74,5.26,-34.23,27,40.74,0.15
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&双均线死叉,57.91,4.38,-54.9,25,32.0,0.08
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/移动止盈/唐奇安下轨,54.5,4.16,-35.06,37,40.54,0.12
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&移动止盈&唐奇安下轨,18.85,1.63,-50.09,16,43.75,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/移动止盈/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&移动止盈&双均线死叉,32.54,2.68,-56.22,15,33.33,0.05
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/唐奇安下轨/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&唐奇安下轨&双均线死叉,66.66,4.91,-53.41,26,26.92,0.09
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/移动止盈/唐奇安下轨,76.3,5.46,-34.65,32,37.5,0.16
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&移动止盈&唐奇安下轨,18.85,1.63,-50.09,16,43.75,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/移动止盈/双均线死叉,49.8,3.86,-13.64,41,43.9,0.28
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&移动止盈&双均线死叉,44.34,3.5,-51.69,16,37.5,0.07
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/唐奇安下轨/双均线死叉,34.35,2.81,-18.06,42,45.24,0.16
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&唐奇安下轨&双均线死叉,48.01,3.74,-55.56,23,26.09,0.07
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈/唐奇安下轨/双均线死叉,32.78,2.69,-18.06,42,42.86,0.15
双均线金叉/唐奇安突破/MACD金叉/量价突破,移动止盈&唐奇安下轨&双均线死叉,30.74,2.54,-56.93,14,35.71,0.04
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,52.37,4.03,-35.06,37,40.54,0.11
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,18.85,1.63,-50.09,16,43.75,0.03
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,32.54,2.68,-56.22,15,33.33,0.05
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,48.01,3.74,-55.56,23,26.09,0.07
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,30.74,2.54,-56.93,14,35.71,0.04
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,34.35,2.81,-18.06,42,45.24,0.16
双均线金叉/唐奇安突破/MACD金叉/量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,30.74,2.54,-56.93,14,35.71,0.04
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,40.39,3.23,-16.4,43,46.51,0.2
双均线金叉/唐奇安突破/MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,30.74,2.54,-56.93,14,35.71,0.04
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR,-13.58,-1.36,-18.61,4,25.0,-0.07
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,唐奇安下轨,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&唐奇安突破&MACD金叉&量价突破,双均线死叉,45.14,3.55,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR,-13.99,-1.4,-18.68,4,0.0,-0.07
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/移动止盈,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/唐奇安下轨,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&唐奇安下轨,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/双均线死叉,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&双均线死叉,46.77,3.66,-18.26,1,100.0,0.2
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/移动止盈,-13.58,-1.36,-18.61,4,25.0,-0.07
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/唐奇安下轨,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&唐奇安下轨,-12.87,-1.28,-19.76,4,25.0,-0.06
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/双均线死叉,-13.58,-1.36,-18.61,4,25.0,-0.07
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&双均线死叉,45.14,3.55,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈/唐奇安下轨,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈&唐奇安下轨,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈/双均线死叉,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈&双均线死叉,45.14,3.55,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&MACD金叉&量价突破,唐奇安下轨/双均线死叉,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&唐奇安突破&MACD金叉&量价突破,唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/唐奇安下轨,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&唐奇安下轨,-12.87,-1.28,-19.76,4,25.0,-0.06
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&双均线死叉,46.77,3.66,-18.26,1,100.0,0.2
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/移动止盈/唐奇安下轨,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&移动止盈&唐奇安下轨,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/移动止盈/双均线死叉,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&移动止盈&双均线死叉,44.4,3.5,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/唐奇安下轨/双均线死叉,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/移动止盈/唐奇安下轨,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&移动止盈&唐奇安下轨,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/移动止盈/双均线死叉,-13.58,-1.36,-18.61,4,25.0,-0.07
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&移动止盈&双均线死叉,45.14,3.55,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈/唐奇安下轨/双均线死叉,-2.76,-0.26,-12.36,4,50.0,-0.02
双均线金叉&唐奇安突破&MACD金叉&量价突破,移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨,-7.56,-0.73,-25.17,3,33.33,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈&双均线死叉,44.4,3.5,-18.26,1,100.0,0.19
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/移动止盈/唐奇安下轨/双均线死叉,-4.0,-0.38,-11.17,4,25.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线/吊灯ATR/移动止盈/唐奇安下轨/双均线死叉,-3.55,-0.34,-11.11,4,50.0,-0.03
双均线金叉&唐奇安突破&MACD金叉&量价突破,跌破均线&吊灯ATR&移动止盈&唐奇安下轨&双均线死叉,33.01,2.71,-18.45,1,100.0,0.15
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线,48.36,3.77,-32.46,35,40.0,0.12
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR,89.7,6.19,-24.76,27,44.44,0.25
双均线金叉/均线多头排列/MACD金叉/量价突破,移动止盈,26.22,2.21,-42.69,16,43.75,0.05
双均线金叉/均线多头排列/MACD金叉/量价突破,唐奇安下轨,81.95,5.77,-30.36,30,36.67,0.19
双均线金叉/均线多头排列/MACD金叉/量价突破,双均线死叉,-20.56,-2.13,-49.51,39,43.59,-0.04
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线/吊灯ATR,44.66,3.52,-32.46,36,41.67,0.11
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线&吊灯ATR,98.34,6.63,-24.76,26,42.31,0.27
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线/移动止盈,46.68,3.66,-32.46,36,41.67,0.11
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线&移动止盈,34.44,2.81,-42.69,15,46.67,0.07
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线/唐奇安下轨,48.36,3.77,-32.46,35,40.0,0.12
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线&唐奇安下轨,81.95,5.77,-30.36,30,36.67,0.19
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线/双均线死叉,35.79,2.91,-11.42,42,52.38,0.25
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线&双均线死叉,36.32,2.95,-56.02,31,29.03,0.05
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR/移动止盈,89.7,6.19,-24.76,27,44.44,0.25
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR&移动止盈,26.22,2.21,-42.69,16,43.75,0.05
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR/唐奇安下轨,78.37,5.58,-30.36,31,38.71,0.18
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR&唐奇安下轨,78.56,5.59,-28.39,26,42.31,0.2
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR/双均线死叉,48.46,3.77,-13.64,40,50.0,0.28
双均线金叉/均线多头排列/MACD金叉/量价突破,吊灯ATR&双均线死叉,80.54,5.7,-48.66,26,34.62,0.12
双均线金叉/均线多头排列/MACD金叉/量价突破,移动止盈/唐奇安下轨,74.98,5.39,-30.36,31,35.48,0.18
双均线金叉/均线多头排列/MACD金叉/量价突破,移动止盈&唐奇安下轨,28.72,2.4,-43.79,15,46.67,0.05
双均线金叉/均线多头排列/MACD金叉/量价突破,移动止盈/双均线死叉,9.4,0.85,-29.64,40,42.5,0.03
双均线金叉/均线多头排列/MACD金叉/量价突破,移动止盈&双均线死叉,56.33,4.28,-48.66,15,40.0,0.09
双均线金叉/均线多头排列/MACD金叉/量价突破,唐奇安下轨/双均线死叉,29.91,2.48,-16.63,41,46.34,0.15
双均线金叉/均线多头排列/MACD金叉/量价突破,唐奇安下轨&双均线死叉,68.61,5.02,-50.35,25,28.0,0.1
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线/吊灯ATR/移动止盈,44.66,3.52,-32.46,36,41.67,0.11
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线&吊灯ATR&移动止盈,34.44,2.81,-42.69,15,46.67,0.07
双均线金叉/均线多头排列/MACD金叉/量价突破,跌破均线/吊灯ATR/唐奇安下轨,44.66,3.52,-32.46,36,41.67,0.11
